recno   BouyID                SarroID   pc         pemb       s_pc       s_pemb     MissingCI   _RA        _DE        ra_epoch2000     dec_epoch2000    errHalfMaj   errHalfMin   errPosAng   source_id           ra               ra_error   dec              dec_error   parallax   parallax_error   parallax_over_error   pm       pmra     pmra_error   pmdec     pmdec_error   astrometric_n_good_obs_al   astrometric_gof_al   astrometric_chi2_al   astrometric_excess_noise   astrometric_excess_noise_sig   astrometric_params_solved   pseudocolour   pseudocolour_error   visibility_periods_used   ruwe     duplicated_source   phot_g_mean_flux   phot_g_mean_flux_error   Gmag   phot_bp_mean_flux   phot_bp_mean_flux_error   BPmag   phot_rp_mean_flux   RPmag   BPRP_excess   bp_rp      dr2_radial_velocity   dr2_radial_velocity_error   dr2_rv_nb_transits   dr2_rv_template_teff   dr2_rv_template_logg   panstarrs1           sdssdr13   skymapper2   urat1       e_g   e_bp   e_rp   phot_g_mean_mag_corrected   phot_g_mean_mag_error_corrected   phot_g_mean_flux_corrected   phot_bp_rp_excess_factor_corrected   ra_epoch2000_error   dec_epoch2000_error   ra_dec_epoch2000_corr   angDist    2MASS              RAJ2000     DEJ2000     errHalfMaj_x   errHalfMin_x   errPosAng_x   Jmag     Hmag     Kmag     e_Jmag   e_Hmag   e_Kmag   Qfl   Rfl   X   MeasureJD      angDist_x  
  107     J033559.91+260132.1   5361270   0.999587   0.017061   3.1E-5     0.003014   0           53.99962   26.02558   53.99959592274   26.0256894538    0.0031413    0.00177      61.27       69470206956077056   53.99969599895   0.1178     26.02550242087   0.095       6.7439     0.1351           49.9055               46.694   20.234   0.181        -42.082   0.139         207                         0.9526               350.95                0.563                      6.707                          95                          1.1652         0.0304               12                        1.046    false               2180.79            3.2364                   17.340832         239.585             8.80355                   19.389893          3214.28             15.980186          1.584                      3.409707   -9                    -9                          0                    -9                     -9                     139230539996431265   -9         -9           581028349   0.003192                0.039993                 0.006347                 17.315241                   0.003173                          2232.8                       0.043                                2.883                2.1655                0.4547                  0.401658   03355989+2601325   53.999571   26.025713   0.07           0.06           0.0           13.914   13.359   13.016   0.026    0.024    0.028    AAA   222   0   2450775.7492   0.504357   
  117     J033447.23+260541.0   5365606   0.999572   0.003071   9.0E-5     0.001697   0           53.69679   26.09472   53.69674366029   26.09483916702   0.0013162    9.365E-4     93.83       69485252225162368   53.69682395001   0.0614     26.0946195198    0.0441      5.7223     0.0618           92.6246               52.015   16.224   0.081        -49.421   0.059         194                         37.0687              5440.98               0.422                      205.7                          31                          -9             -9                   14                        3.42     false               1404090.0          309.602                  10.318878         745440.0            297.301                   10.657511          944482.0            9.809912           1.204                      0.847599   1.88                  0.56                        5                    5500.0                 3.5                    139310536967544025   -9         -9           581028083   0.002766                0.002824                 0.003793                 10.318878                   0.002766                          1404090.0                    0.0                                  1.3147               0.9385                -0.0462                 0.454409   03344722+2605415   53.696769   26.094885   0.07           0.06           90.0          9.24     8.953    8.833    0.021    0.027    0.018    AAA   222   0   2450775.7395   0.597868   
  821     J033441.55+260927.1   5365737   0.996716   0.00151    3.36E-4    4.14E-4    0           53.67312   26.15753   53.67306256176   26.1576325476    0.0029804    0.0019606    85.97       69486733990130048   53.6731679913    0.1375     26.15743457709   0.1018      7.2809     0.1462           49.8058               49.371   21.292   0.184        -44.543   0.124         181                         -2.1558              272.04                0.549                      4.07                           95                          1.0697         0.0342               14                        0.885    false               1634.86            3.20611                  17.653664         170.584             11.1852                   19.758694          2389.84             16.301975          1.566                      3.456718   -9                    -9                          0                    -9                     -9                     139380536731489520   -9         -9           581028070   0.003482                0.071246                 0.008647                 17.628073                   0.003452                          1673.86                      0.019                                2.9762               1.967                 0.0603                  0.413201   03344154+2609275   53.673097   26.157646   0.07           0.06           90.0          14.308   13.746   13.322   0.026    0.028    0.033    AAA   222   0   2450775.7396   0.424162   
  416     J033737.70+262103.9   5487869   0.998883   0.007688   7.5E-5     0.001495   0           54.40708   26.35108   54.40703309714   26.35120679296   0.0012739    9.384E-4     72.36       69502298951642496   54.40714228125   0.0646     26.35099194708   0.0461      7.7206     0.0727           106.178               53.117   22.014   0.077        -48.34    0.061         225                         0.7428               253.28                0.148                      0.9009                         31                          -9             -9                   15                        1.034    false               4000.36            3.18729                  16.682117         587.859             13.3102                   18.41536           5390.3              15.418863          1.494                      2.996496   -9                    -9                          0                    -9                     -9                     139620544070941872   -9         -9           582029113   0.002888                0.024741                 0.005108                 16.682117                   0.002888                          4000.36                      0.014                                1.2468               0.9741                0.1765                  0.480878   03373768+2621045   54.407016   26.351254   0.06           0.06           90.0          13.576   13.006   12.712   0.024    0.027    0.024    AAA   222   0   2450775.7689   0.659547   
  106     J033610.76+261552.1   1747985   0.999591   8.43E-4    5.8E-5     4.97E-4    0           54.04483   26.26447   54.04482218419   26.26456923588   4.007E-4     2.888E-4     68.1        69509445777174400   54.04487344355   0.0184     26.26436639023   0.015       6.193      0.0203           304.6604              46.798   10.343   0.024        -45.64    0.02          253                         5.3367               897.07                0.132                      22.0                           31                          -9             -9                   15                        1.248    false               1781590.0          329.539                  10.060349         985065.0            375.026                   10.354879          1151050.0           9.595163           1.199                      0.759716   -18.15                6.68                        7                    5750.0                 3.5                    -9                   -9         -9           582028783   0.002763                0.002821                 0.003786                 10.060349                   0.002763                          1781590.0                    0.002                                0.387                0.3068                0.2249                  0.358139   03361075+2615524   54.044819   26.264559   0.07           0.06           0.0           9.043    8.784    8.713    0.023    0.026    0.018    AAA   112   0   2450775.7494   0.322362   
  1323    J033044.54+253907.7   5357837   0.979951   8.22E-4    0.002806   6.2E-4     1           52.68558   25.65214   52.68552468214   25.65222682861   0.0203386    0.0105756    51.58       69545935818482560   52.6856289155    0.7474     25.65202202461   0.6793      7.5386     0.7671           9.8279                50.699   21.141   1.085        -46.081   0.972         164                         0.9282               197.66                1.952                      1.718                          95                          1.06           0.1742               12                        1.051    false               159.657            0.91346                  20.1794           21.7528             5.2929                    21.994757          274.76              18.650513          1.857                      3.344244   -9                    -9                          0                    -9                     -9                     138780526855173095   -9         -9           -9          0.006796                0.264197                 0.041236                 20.153809                   0.006664                          163.464                      0.326                                17.2374              15.1121               0.5641                  0.360464   03304452+2539083   52.685507   25.652308   0.1            0.1            163.0         15.978   15.287   14.919   0.078    0.102    0.127    AAB   222   0   2450775.6885   0.649541   
  1530    J033300.38+255945.4   5365825   0.950516   1.44E-4    0.010121   7.1E-5     0           53.25158   25.99594   53.25154736615   25.99604454207   3.171E-4     2.303E-4     84.88       69575313395795584   53.25165254176   0.0177     25.99584073468   0.0133      7.4492     0.0219           339.963               50.55    21.27    0.02         -45.857   0.015         177                         2.0123               288.01                0.071                      4.54                           31                          -9             -9                   13                        1.108    false               169234.0           119.413                  12.616145         66795.3             245.204                   13.276678          145801.0            11.838497          1.256                      1.438181   1.93                  1.25                        7                    4000.0                 3.0                    -9                   -9         -9           580027867   0.00286                 0.004865                 0.004219                 12.616145                   0.00286                           169234.0                     -0.007                               0.3165               0.2311                0.0578                  0.390885   03330036+2559458   53.251518   25.996056   0.07           0.06           90.0          10.862   10.249   10.128   0.021    0.022    0.018    AAA   222   0   2450775.7131   0.46329    
  1309    J033120.70+255733.6   5354996   0.980857   0.137102   0.002043   0.03975    1           52.83625   25.95933   52.83621765884   25.95942114202   0.0064064    0.0045431    64.21       69583177479805824   52.83633248313   0.2816     25.95920734773   0.2317      7.4262     0.3134           23.6962               53.419   23.229   0.38         -48.104   0.315         234                         -0.7153              275.14                0.867                      1.5                            95                          1.0184         0.0787               15                        0.965    false               363.866            1.13108                  19.285013         38.1483             6.65899                   21.384853          590.796             17.819302          1.729                      3.565552   -9                    -9                          0                    -9                     -9                     139150528363021663   -9         -9           580027511   0.004357                0.189541                 0.018263                 19.259422                   0.004296                          372.544                      0.166                                6.0976               4.9499                0.2648                  0.344405   03312068+2557340   52.836195   25.959457   0.08           0.07           176.0         15.515   14.772   14.335   0.054    0.066    0.075    AAA   222   0   2450775.6999   0.490636   
  1095    J033117.94+260143.4   5355122   0.99174    0.004013   0.001594   0.001542   1           52.82475   26.02872   52.8247471398    26.02880678346   2.911E-4     2.109E-4     78.21       69585140280997760   52.82485133665   0.0147     26.02861264021   0.0106      7.2162     0.0167           431.5637              48.497   21.066   0.018        -43.682   0.014         226                         2.9476               428.29                0.075                      7.092                          31                          -9             -9                   15                        1.142    false               224677.0           218.118                  12.308469         96584.5             328.883                   12.876274          182369.0            11.595516          1.242                      1.280758   3.77                  1.7                         10                   4000.0                 3.0                    -9                   -9         -9           581027343   0.00295                 0.004632                 0.004603                 12.308469                   0.00295                           224677.0                     -0.004                               0.2882               0.2149                0.13                    0.312557   03311793+2601438   52.824719   26.028849   0.08           0.07           0.0           10.724   10.169   10.037   0.023    0.026    0.018    AAA   222   0   2450775.6999   0.475104   
  17      J032925.41+253908.1   3286079   0.999949   0.005684   8.8E-5     0.006587   0           52.35587   25.65225   52.35583897907   25.65226348124   3.265E-4     2.163E-4     61.47       69595035885590144   52.35599208118   0.0153     25.65214527665   0.0128      7.3181     0.0171           426.9365              40.885   31.053   0.019        -26.596   0.016         209                         -0.1484              428.99                0.075                      6.287                          31                          -9             -9                   15                        0.991    false               3495820.0          838.114                  9.328495          2024440.0           1155.07                   9.572779           2139610.0           8.922061           1.191                      0.650718   -9                    -9                          0                    -9                     -9                     -9                   -9         -9           579027076   0.002768                0.002858                 0.003826                 9.328495                    0.002768                          3495820.0                    0.002                                0.3049               0.2458                0.3349                  0.111757   03292540+2539082   52.355841   25.652304   0.07           0.06           90.0          8.459    8.314    8.27     0.023    0.061    0.034    AAA   111   0   2451811.9998   0.215982   
  1329    J033109.77+261113.2   5472648   0.97942    0.246183   0.002084   0.049123   1           52.79071   26.187     52.79067371863   26.1870991322    8.694E-4     5.854E-4     95.88       69637229644231936   52.79081185458   0.0403     26.18687096996   0.0285      5.2358     0.0443           118.2958              58.424   27.89    0.055        -51.337   0.037         241                         0.9812               266.0                 0.09                       0.9031                         31                          -9             -9                   13                        1.044    false               9877.99            5.22552                  15.700696         2022.89             17.1858                   17.073614          12111.0             14.539946          1.431                      2.533669   -9                    -9                          0                    -9                     -9                     139420527907774872   -9         -9           581027304   0.002815                0.009637                 0.004102                 15.700696                   0.002815                          9877.99                      0.019                                0.8669               0.5891                -0.0825                 0.37563    03310975+2611137   52.790644   26.187141   0.08           0.07           0.0           12.987   12.305   12.03    0.02     0.024    0.023    AAA   222   0   2450775.6998   0.550561   
  1351    J033033.52+261256.4   4617439   0.976839   6.0E-6     0.004367   2.0E-6     0           52.63967   26.21567   52.63966643279   26.21573921035   3.142E-4     2.191E-4     61.29       69649736589001600   52.63976975201   0.0145     26.21555153475   0.0122      6.9599     0.017            408.2947              47.096   20.856   0.018        -42.227   0.016         215                         0.726                324.51                0.066                      4.01                           31                          -9             -9                   15                        1.034    false               140232.0           170.547                  12.820246         54999.1             232.923                   13.487654          122022.0            12.031796          1.262                      1.455857   4.46                  2.9                         7                    4000.0                 3.0                    -9                   -9         -9           582027595   0.003055                0.005378                 0.005333                 12.820246                   0.003055                          140232.0                     -0.003                               0.295                0.2444                0.2964                  0.249423   03303350+2612567   52.639615   26.215767   0.07           0.06           90.0          11.007   10.4     10.279   0.021    0.028    0.018    AAA   222   0   2450775.6889   0.391783   
  1214    J033447.54+262213.4   5481926   0.986932   0.085055   7.89E-4    0.014854   1           53.69808   26.37039   53.69803318053   26.37048189195   0.0013822    0.001002     68.98       69704643451409792   53.69813615825   0.0591     26.37028051117   0.0483      7.3787     0.065            113.5977              49.84    20.759   0.084        -45.311   0.067         212                         0.4991               231.72                0.046                      0.0879                         31                          -9             -9                   14                        1.023    false               4103.74            5.23897                  16.654419         620.105             15.8574                   18.35738           5457.12             15.405487          1.481                      2.951893   -9                    -9                          0                    -9                     -9                     139640536980835018   -9         -9           582028480   0.003084                0.027904                 0.004426                 16.654419                   0.003084                          4103.74                      0.007                                1.3393               1.0586                0.2141                  0.363649   03344752+2622138   53.698023   26.370512   0.06           0.06           90.0          13.615   12.949   12.733   0.024    0.027    0.027    AAA   222   0   2450775.7397   0.476126   
  1380    J033308.26+263113.0   5475521   0.972995   0.021952   0.002436   0.009115   1           53.28442   26.52028   53.28436888292   26.52039021243   0.0065618    0.0044213    69.62       69745050503638272   53.28447424906   0.2991     26.52018152239   0.2278      6.8432     0.3289           20.808                51.525   21.213   0.396        -46.955   0.301         227                         0.6999               304.06                0.904                      1.585                          95                          1.0208         0.0766               14                        1.032    false               358.539            1.28891                  19.301027         47.3748             8.07728                   21.149675          577.218             17.844545          1.742                      3.30513    -9                    -9                          0                    -9                     -9                     139820532843854855   -9         -9           583028436   0.004778                0.185136                 0.018967                 19.275436                   0.004704                          367.09                       0.216                                6.3409               4.7327                0.2557                  0.429575   03330824+2631134   53.284361   26.520409   0.06           0.06           163.0         15.472   14.781   14.491   0.049    0.058    0.069    AAA   222   0   2450775.7189   0.501783   
  1360    J033127.36+263009.5   5474753   0.975639   0.083532   0.00206    0.015125   1           52.864     26.50264   52.86393981857   26.50272579332   0.0026097    0.0017127    84.57       69754121474458112   52.86403550508   0.1217     26.50255113539   0.0883      6.4185     0.1287           49.8651               43.767   19.267   0.16         -39.298   0.109         205                         -0.1135              290.49                0.45                       3.22                           95                          1.1772         0.0284               14                        0.993    false               1907.65            2.80755                  17.486122         254.079             8.60267                   19.326122          2716.39             16.162916          1.557                      3.163206   -9                    -9                          0                    -9                     -9                     139800528640113702   -9         -9           583028094   0.003185                0.036867                 0.010098                 17.460531                   0.003167                          1953.14                      0.052                                2.6031               1.7227                0.0814                  0.364669   03312734+2630099   52.863917   26.502756   0.06           0.06           90.0          14.255   13.625   13.318   0.032    0.033    0.034    AAA   222   0   2450775.7038   0.495876   
  1103    J033129.59+263012.2   5474313   0.991323   0.115035   5.16E-4    0.01579    1           52.87329   26.50339   52.87325315442   26.50348000469   0.0015171    0.0010063    81.78       69754155834196224   52.87334941298   0.0732     26.50328252954   0.0504      6.9334     0.0763           90.8335               48.475   19.382   0.093        -44.432   0.065         205                         0.0325               214.01                0.076                      0.2112                         31                          -9             -9                   13                        1.0      false               4000.68            3.27488                  16.682032         617.444             16.7474                   18.36205           5330.17             15.431042          1.487                      2.931007   -9                    -9                          0                    -9                     -9                     139800528733244590   -9         -9           583028104   0.002895                0.029581                 0.004989                 16.682032                   0.002895                          4000.68                      0.016                                1.5084               1.0193                0.1186                  0.345076   03312958+2630126   52.87325    26.503525   0.06           0.06           90.0          13.613   13.018   12.758   0.025    0.027    0.024    AAA   222   0   2450775.7038   0.502795   
  1462    J033215.31+264154.3   5478680   0.963666   0.227356   0.004158   0.056897   1           53.06379   26.69842   53.06371684495   26.6985199965    7.754E-4     5.153E-4     68.09       69763158085629440   53.06384016551   0.0363     26.69831308699   0.0277      7.863      0.0414           190.1369              52.743   24.789   0.047        -46.555   0.036         212                         -0.1493              209.21                0.0                        0.0                            31                          -9             -9                   15                        0.991    false               11979.1            10.027                   15.491304         2204.61             13.3322                   16.980213          15126.2             14.298569          1.447                      2.681644   -9                    -9                          0                    -9                     -9                     140030530637658642   -9         -9           584028743   0.002901                0.007134                 0.004495                 15.491304                   0.002901                          11979.1                      0.013                                0.7447               0.5588                0.2792                  0.430055   03321528+2641547   53.063702   26.698545   0.06           0.06           90.0          12.628   11.971   11.725   0.024    0.025    0.021    AAA   222   0   2450775.7091   0.531604   
  1520    J033210.30+264212.7   5478694   0.952465   0.140565   0.010801   0.047781   1           53.04292   26.70353   53.0428484239    26.70363565065   0.0011522    8.167E-4     68.51       69763329884321664   53.04295162789   0.0534     26.7034415366    0.043       7.0992     0.0577           123.0827              48.352   20.744   0.069        -43.676   0.056         219                         0.2401               235.58                0.08                       0.3604                         31                          -9             -9                   14                        1.01     false               5443.45            8.89131                  16.347681         785.498             20.1206                   18.10068           7320.51             15.086542          1.489                      3.014137   -9                    -9                          0                    -9                     -9                     140040530428924781   -9         -9           584028717   0.003277                0.027951                 0.007481                 16.347681                   0.003277                          5443.45                      0.006                                1.1131               0.8693                0.2327                  0.444577   03321028+2642131   53.042839   26.703659   0.06           0.06           90.0          13.241   12.622   12.376   0.024    0.027    0.026    AAA   222   0   2450775.7091   0.532473   
  1452    J033408.02+265229.2   5480559   0.965049   0.002685   0.003651   0.001635   1           53.53342   26.87478   53.53334719902   26.87486910425   0.0070825    0.0053939    72.73       69783842646586624   53.53344575905   0.3892     26.87467668636   0.2636      7.3549     0.4419           16.6447               47.599   19.781   0.435        -43.294   0.351         211                         -0.1018              239.1                 0.481                      0.3266                         95                          1.1048         0.0981               13                        0.993    false               315.815            1.23882                  19.438786         38.3208             8.66363                   21.379957          493.564             18.014536          1.684                      3.365421   -9                    -9                          0                    -9                     -9                     140250535334090287   -9         -9           585029422   0.005072                0.245481                 0.018423                 19.413195                   0.004989                          323.347                      0.15                                 6.9502               5.5633                0.1544                  0.396924   03340799+2652296   53.533329   26.874897   0.07           0.06           90.0          15.573   14.923   14.572   0.052    0.066    0.084    AAA   222   0   2450775.7354   0.512641   
  1445    J033236.29+265810.1   5479312   0.965994   0.274045   0.003859   0.060129   1           53.15121   26.96947   53.15116640944   26.96957041497   0.0037487    0.0028171    72.94       69794528526747136   53.15127798157   0.176      26.96935667467   0.1516      7.8147     0.2036           38.3796               53.041   22.374   0.229        -48.092   0.185         218                         1.108                313.74                0.752                      3.539                          95                          1.1315         0.0564               15                        1.053    false               806.727            1.65096                  18.420551         74.4655             5.50467                   20.658655          1249.73             17.00586           1.641                      3.652796   -9                    -9                          0                    -9                     -9                     140360531512383850   -9         -9           585029054   0.00354                 0.080309                 0.008753                 18.39496                    0.003507                          825.967                      0.067                                3.6778               2.9091                0.1604                  0.387606   03323627+2658104   53.151157   26.969566   0.07           0.06           0.0           14.845   14.129   13.961   0.035    0.043    0.055    AAA   222   0   2450775.7138   0.385171   
  958     J034506.56+244042.6   5234912   0.994938   0.020934   8.78E-4    0.008323   0           56.27733   24.6785    56.27730812474   24.67860818463   0.0024654    0.0014613    91.88       69806039039416832   56.27740714248   0.1086     24.67840904027   0.072       7.5284     0.1123           67.066                49.168   20.244   0.153        -44.807   0.093         257                         1.0958               306.09                0.223                      0.7433                         31                          -9             -9                   15                        1.048    false               1682.76            3.12643                  17.622309         184.588             13.9891                   19.673035          2464.93             16.268385          1.575                      3.40465    -9                    -9                          0                    -9                     -9                     137610562773824688   -9         -9           574029491   0.003415                0.08233                  0.010631                 17.622309                   0.003415                          1682.76                      0.035                                2.4645               1.4628                -0.0358                 0.395984   03450655+2440429   56.277311   24.678602   0.06           0.06           90.0          14.227   13.61    13.325   0.031    0.034    0.035    AAA   222   0   2451530.7051   0.372423   
  988     J034501.14+244640.9   5234358   0.994326   0.141354   7.24E-4    0.032707   0           56.25475   24.77803   56.25471806698   24.77811614809   0.0013046    8.054E-4     95.09       69807963184755840   56.25481939509   0.0614     24.7779078284    0.0414      7.4812     0.0625           119.745               51.239   20.7     0.081        -46.872   0.052         229                         1.1878               266.16                0.099                      0.4582                         31                          -9             -9                   14                        1.055    false               4614.72            4.10481                  16.527004         683.152             14.6365                   18.252249          6225.98             15.262377          1.497                      2.989872   -9                    -9                          0                    -9                     -9                     137730562547954063   -9         -9           574029473   0.00292                 0.023429                 0.004617                 16.527004                   0.00292                           4614.72                      0.018                                1.3014               0.8105                -0.0882                 0.327226   03450113+2446411   56.25471    24.778107   0.06           0.06           90.0          13.422   12.863   12.582   0.031    0.033    0.027    AAA   222   0   2451530.705    0.306486   
  1363    J034523.50+245102.5   5231836   0.975364   0.013554   0.003273   0.002686   0           56.34792   24.85069   56.34788035761   24.85080233042   9.786E-4     6.071E-4     96.6        69810093488518784   56.34798254632   0.0478     24.85060437616   0.0316      7.162      0.0498           143.8834              49.184   20.863   0.06         -44.54    0.039         262                         25.1613              1303.65               0.358                      42.89                          31                          -9             -9                   15                        2.293    false               30763.6            46.9627                  14.467274         7719.82             48.3312                   15.619524          34999.0             13.387757          1.389                      2.231767   -9                    -9                          0                    -9                     -9                     137820563479601307   -9         -9           575030234   0.003215                0.007348                 0.006049                 14.467274                   0.003215                          30763.6                      0.021                                0.9746               0.6135                -0.1126                 0.424618   03452349+2451029   56.347892   24.850809   0.07           0.06           90.0          11.922   11.201   11.042   0.026    0.03     0.022    AAA   222   0   2451530.7068   0.438056   
  545     J034424.82+244605.9   5228843   0.998417   0.023387   1.68E-4    0.003879   0           56.10342   24.76831   56.10338776186   24.76841667676   5.944E-4     3.25E-4      101.92      69811364798863744   56.10348570343   0.0255     24.76821283213   0.0162      7.3834     0.0258           285.901               50.04    20.01    0.036        -45.865   0.022         197                         1.0481               204.94                0.0                        0.0                            31                          -9             -9                   14                        1.052    false               30866.6            64.9335                  14.463644         7671.99             70.0576                   15.626272          34898.2             13.390887          1.379                      2.235385   -9                    -9                          0                    -9                     -9                     137720561034612437   -9         -9           574029344   0.003579                0.0103                   0.006935                 14.463644                   0.003579                          30866.6                      0.011                                0.5855               0.3409                -0.2507                 0.398232   03442481+2446062   56.103379   24.76841    0.06           0.06           90.0          11.918   11.237   10.999   0.023    0.031    0.022    AAA   222   0   2451508.6931   0.384138   
  93      J034420.10+244745.8   3980662   0.999654   0.078705   1.37E-4    0.065282   0           56.08375   24.79606   56.08370751086   24.79616806428   4.561E-4     2.372E-4     104.79      69811639676769536   56.0838049309    0.0197     24.79596109694   0.0121      7.5092     0.0194           386.8327              50.641   19.899   0.027        -46.568   0.016         214                         4.6849               722.6                 0.102                      12.55                          31                          -9             -9                   14                        1.236    false               1217730.0          1718.57                  10.473494         637948.0            2495.96                   10.826579          825649.0            9.955907           1.202                      0.870672   3.89                  3.1                         5                    5750.0                 4.5                    -9                   -9         -9           574029326   0.003153                0.005082                 0.005068                 10.473494                   0.003153                          1217730.0                    -0.004                               0.4452               0.2572                -0.3271                 0.41307    03442008+2447461   56.083687   24.796156   0.06           0.06           90.0          9.339    8.996    8.9      0.023    0.031    0.02     AAA   222   0   2451508.6931   0.402281   
  1146    J034508.76+245031.4   3945906   0.990051   0.133304   6.9E-4     0.019557   0           56.2865    24.84206   56.28648351308   24.84215027212   0.0043623    9.483E-4     113.78      69812945346809344   56.28658568439   0.2155     24.84194865006   0.1108      7.3779     0.0758           97.3673               49.932   20.861   0.263        -45.365   0.129         178                         2.8022               239.06                0.21                       2.957                          31                          -9             -9                   11                        1.152    false               7554.93            9.61908                  15.99179          1581.35             153.302                   17.340973          10185.2             14.727977          1.557                      2.612996   -9                    -9                          0                    -9                     -9                     137810562865700906   -9         -9           575030169   0.003083                0.105292                 0.013695                 15.99179                    0.003083                          7554.93                      0.134                                4.0102               1.9616                -0.8506                 0.329413   03450875+2450316   56.286474   24.842138   0.06           0.06           73.0          12.921   12.382   12.138   0.066    0.053    0.033    AAA   222   0   2451530.705    0.293365   
  1419    J034450.19+245439.6   2826454   0.968631   4.49E-4    0.005601   1.94E-4    0           56.20912   24.911     56.20907514326   24.91112370102   2.831E-4     1.777E-4     88.35       69814388455816960   56.20917356922   0.0146     24.91091026358   0.0091      7.4734     0.0151           495.5714              52.055   20.085   0.017        -48.023   0.011         211                         -3.5255              233.35                0.0                        0.0                            31                          -9             -9                   15                        0.83     false               120418.0           129.305                  12.985639         44463.5             156.596                   13.718534          108845.0            12.15587           1.273                      1.562665   4.05                  3.68                        8                    4250.0                 4.5                    -9                   -9         -9           575030106   0.002992                0.004734                 0.004271                 12.985639                   0.002992                          120418.0                     -0.005                               0.283                0.1778                0.0277                  0.46879    03445017+2454400   56.209046   24.911119   0.06           0.06           90.0          11.069   10.445   10.286   0.024    0.034    0.018    AAA   222   0   2451530.7049   0.491838   
  860     J034531.37+245247.3   5239022   0.9963     1.0        0.001421   0.0        0           56.38071   24.87981   56.38066175671   24.87990328748   0.0104901    0.0077752    71.21       69816102146573440   56.38075926465   0.4831     24.87970959292   0.3946      6.9117     0.5227           13.2221               47.911   19.903   0.639        -43.581   0.515         258                         3.8502               405.82                2.486                      5.155                          95                          0.9665         0.1237               16                        1.175    false               195.904            0.944895                 19.957262         55.1013             9.98622                   20.985638          347.726             18.3948            2.056                      2.590838   -9                    -9                          0                    -9                     -9                     137850563807446238   -9         -9           -9          0.005917                0.196792                 0.028144                 19.938039                   0.005836                          199.403                      0.636                                10.242               8.0992                0.1823                  0.370957   03453136+2452476   56.380671   24.879904   0.07           0.06           90.0          15.433   14.729   14.36    0.059    0.063    0.056    AAA   222   0   2451530.7068   0.361577   
  201     J034542.14+245421.3   5239085   0.999393   0.719153   2.86E-4    0.174072   0           56.42558   24.90592   56.4255932121    24.9057892617    0.0015613    0.001135     78.21       69816346960886784   56.4255932121    1.5459     24.9057892617    1.156       -9         -9               -9                    -9       -9       -9           -9        -9            238                         877.5833             5170488.0             13.298                     171600.0                       3                           -9             -9                   15                        -9       false               3202050.0          13191.1                  9.423796          1810060.0           3230.74                   9.69431            2242350.0           8.871139           1.266                      0.823172   4.79                  1.24                        4                    5750.0                 4.5                    -9                   -9         -9           575030313   0.005253                0.003397                 0.003961                 9.423796                    0.005253                          3202050.0                    0.064                                1.5459               1.156                 0.1287                  0.472631   03454211+2454215   56.425481   24.905998   0.07           0.06           90.0          8.286    8.04     7.939    0.019    0.044    0.036    AAA   111   0   2451530.7068   0.428185   
  1212    J034520.86+245519.3   3958504   0.987137   0.405417   0.006498   0.173438   1           56.33692   24.92203   56.3369200759    24.92207071057   6.71E-4      4.499E-4     91.76       69819404977607168   56.33701983849   0.0335     24.92187444149   0.0232      7.3102     0.0355           205.8732              48.626   20.356   0.042        -44.16    0.029         250                         20.8199              2414.22               0.266                      91.11                          31                          -9             -9                   15                        2.074    false               5183440.0          1334.66                  8.900821          3041510.0           1113.24                   9.130817           3126530.0           8.51024            1.19                       0.620578   39.27                 5.81                        3                    6750.0                 4.5                    -9                   -9         -9           575030223   0.002769                0.002818                 0.003798                 8.900821                    0.002769                          5183440.0                    0.003                                0.6709               0.4502                -0.0251                 0.146558   03452085+2455194   56.336916   24.922075   0.07           0.06           90.0          8.079    7.933    7.838    0.02     0.082    0.023    AAA   111   0   2451530.7068   0.162526   
  1294    J034427.31+245037.8   5230497   0.982001   0.999604   0.006869   2.32E-4    0           56.11379   24.84383   56.11375393695   24.84397469812   7.058E-4     4.035E-4     103.19      69823940463098752   56.11385520617   0.034      24.84375697029   0.0218      7.5033     0.034            220.6256              53.174   20.677   0.044        -48.989   0.027         230                         27.874               1388.48               0.22                       36.56                          31                          -9             -9                   14                        2.567    false               91759.8            92.3027                  13.280735         26281.5             111.664                   14.289417          97075.4             12.280123          1.344                      2.009295   -9                    -9                          0                    -9                     -9                     -9                   -9         -9           575030018   0.002964                0.005391                 0.00441                  13.280735                   0.002964                          91759.8                      0.008                                0.6933               0.4246                -0.2531                 0.53407    03442729+2450382   56.113722   24.843962   0.06           0.06           90.0          10.913   10.248   10.015   0.024    0.032    0.023    AAA   222   0   2451508.693    0.52456    
