source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,Gmag,BPmag,RPmag,e_G,e_BP,e_RP,TWOMASS,Jmag,Hmag,Kmag,e_J,e_H,e_K,Qfl,Rfl,X,BPRP_excess
3180473452202805632,73.63358052803,0.0095,-11.91364784907,0.0089,28.3095,0.0134,109.796,0.013,88.212,0.013,9.146949,9.705626,8.443131,0.002795,0.003226,0.00395,04543192-1154506,7.607,7.097,6.956,0.023,0.038,0.021,AAA,111,0,1.238
3005365436521545856,90.95545483238,0.0139,-9.54397295354,0.0137,15.8765,0.0166,17.345,0.016,44.083,0.015,11.012547,11.700058,10.212993,0.002768,0.002927,0.003801,06034928-0932390,9.277,8.652,8.561,0.024,0.034,0.023,AAA,212,0,1.264
3024891594801681536,92.06177157887,0.011,-2.68321074179,0.0102,12.6311,0.0138,11.468,0.014,20.857,0.013,9.992497,10.412251,9.409862,0.002814,0.003657,0.00402,06081481-0240599,8.775,8.388,8.324,0.021,0.053,0.036,AAA,111,0,1.213
2998766575752095488,88.2971552293,0.0179,-11.60452697561,0.0181,12.9266,0.0245,21.659,0.022,42.253,0.02,8.351332,8.613849,7.927784,0.002781,0.003016,0.003857,05531129-1136171,7.498,7.249,7.205,0.026,0.034,0.023,AAA,111,0,1.191
2998941402398201984,89.92040389547,0.0092,-11.33245898899,0.0095,16.4412,0.0132,20.028,0.011,50.514,0.011,13.149886,14.401433,12.042201,0.002794,0.003399,0.003927,05594087-1119575,10.543,9.939,9.709,0.021,0.025,0.021,AAA,222,0,1.397
3007876270106126976,95.64047465765,0.0101,-6.6362233152,0.0107,10.5091,0.0154,3.179,0.013,25.122,0.016,11.893655,12.577978,11.098438,0.002787,0.003132,0.003964,06223371-0638108,10.159,9.607,9.406,0.026,0.027,0.021,AAA,222,0,1.262
2967093257823975040,85.52397499499,0.0064,-19.28304499528,0.0088,15.4554,0.0122,30.82,0.01,67.912,0.013,12.084108,13.025511,11.124609,0.002782,0.003161,0.003942,05420572-1917001,9.957,9.259,9.082,0.026,0.022,0.024,AAA,222,0,1.323
2946050323261707648,102.64309031092,0.0082,-17.19720717187,0.0104,8.5535,0.014,-8.09,0.01,35.807,0.014,10.110026,10.447848,9.606744,0.0028,0.003113,0.003901,06503435-1711504,9.08,8.806,8.687,0.027,0.024,0.019,AAA,122,0,1.2
2933951366029742720,103.24869278172,0.0084,-17.72634740325,0.0099,10.1582,0.0134,-11.922,0.012,42.491,0.012,12.508727,13.324966,11.626481,0.002764,0.002887,0.003804,06525969-1743354,10.537,9.904,9.759,0.024,0.022,0.019,AAA,222,0,1.291
2939096255807760640,98.0011407117,0.0102,-20.26827210001,0.0145,13.3206,0.018,-1.747,0.011,61.807,0.017,10.959398,11.55318,10.225902,0.002769,0.002904,0.003813,06320027-2016067,9.344,8.84,8.701,0.021,0.025,0.025,AAA,222,0,1.247
2918480992605879424,101.91249789242,0.0076,-29.09543993608,0.0096,12.6316,0.0113,-10.466,0.01,75.24,0.011,12.163804,13.009834,11.263532,0.002764,0.002887,0.003798,06473901-2905448,10.164,9.528,9.363,0.022,0.025,0.023,AAA,222,0,1.297
2933283240917256448,101.85279604762,0.0068,-19.61610140344,0.0087,9.3387,0.013,-7.797,0.01,42.522,0.012,12.266359,12.98887,11.444919,0.002764,0.002891,0.003805,06472468-1936586,10.456,9.849,9.702,0.023,0.023,0.021,AAA,222,0,1.27
5591592290299368832,111.34726407008,0.0078,-34.20211085397,0.0085,13.1015,0.01,-32.592,0.01,85.388,0.011,12.37936,13.303699,11.430227,0.002774,0.002922,0.003838,07252338-3412090,10.213,9.567,9.398,0.024,0.023,0.024,AAA,222,0,1.318
5591975057783029760,115.14023680459,0.0079,-32.66724139045,0.0092,13.697,0.0113,-39.131,0.011,85.617,0.013,12.061281,12.940811,11.138676,0.002767,0.002872,0.003828,07403370-3240035,9.983,9.312,9.132,0.024,0.022,0.021,AAA,222,0,1.307
5583131655700163456,101.59794009144,0.0099,-32.9749384361,0.0117,9.6143,0.0129,-7.037,0.014,65.743,0.014,10.957818,11.429488,10.32654,0.002782,0.003113,0.003892,06462351-3258309,9.609,9.182,9.074,0.024,0.027,0.021,AAA,222,0,1.223
5606274142084651392,107.5629943389,0.0068,-29.49782740843,0.0092,10.8542,0.0101,-19.859,0.009,64.515,0.012,12.485991,13.338993,11.58065,0.002763,0.002852,0.003789,07101514-2929533,10.491,9.829,9.667,0.027,0.023,0.024,AAA,222,0,1.3
5196433038252282368,122.93419344199,0.0111,-80.98962414945,0.0111,10.6915,0.0118,-49.232,0.015,96.799,0.013,11.007251,11.519057,10.342731,0.002785,0.003197,0.00395,08114455-8059241,9.604,9.117,8.989,0.024,0.022,0.023,AAA,222,0,1.229
5768299171983335680,230.19469504243,0.0118,-84.31551271068,0.0111,15.8768,0.0126,-111.317,0.015,-109.095,0.015,10.901219,11.573035,10.114289,0.002809,0.003437,0.003964,15204794-8418540,9.175,8.592,8.441,0.026,0.055,0.019,AAA,212,0,1.26
6413212563293453824,272.44592741301,0.0092,-77.44431856444,0.0098,19.9726,0.0115,-11.595,0.011,-187.34,0.013,11.956467,12.990316,10.938467,0.002774,0.003144,0.003961,18094704-7726364,9.594,8.943,8.62,0.025,0.023,0.018,AAA,222,0,1.355
2724890053318383232,329.36098703371,0.0182,8.13764621567,0.017,47.7227,0.0237,373.799,0.023,100.008,0.02,10.135839,11.255583,9.079977,0.00281,0.003335,0.003944,21572624+0808139,7.723,7.117,6.845,0.026,0.038,0.018,AAA,111,0,1.372
2736885652163348864,337.81471406596,0.0198,17.16267295536,0.0189,25.5771,0.0222,204.942,0.023,66.55,0.022,12.124207,13.364939,11.018909,0.002877,0.005014,0.004245,22311528+1709444,9.518,8.903,8.671,0.022,0.021,0.018,AAA,212,0,1.396
1900396692021208448,331.76459490989,0.0105,34.52173657897,0.0128,15.8525,0.0196,118.746,0.015,62.932,0.019,7.131837,7.337983,6.771802,0.002759,0.002808,0.003821,22070333+3431172,6.425,6.212,6.212,0.03,0.047,0.023,AAA,111,0,1.186
2836968977254848384,343.62978238438,0.013,23.51879841849,0.0136,30.0445,0.015,257.604,0.019,73.767,0.018,10.430257,11.325405,9.499989,0.002775,0.002856,0.003807,22543080+2331063,8.336,7.685,7.514,0.032,0.021,0.017,AAA,111,0,1.31
1975500929709698560,332.57761160958,0.008,47.59022953588,0.009,11.3314,0.0108,85.84,0.011,52.234,0.011,13.037981,14.054627,12.037433,0.002774,0.003069,0.003843,22101848+4735239,10.743,10.127,9.9,0.027,0.029,0.021,AAA,222,0,1.342
1979047610626921088,325.77959813655,0.0088,50.28095891399,0.0091,9.7233,0.0104,66.988,0.011,51.765,0.012,12.545495,13.35137,11.66973,0.002762,0.002864,0.003794,21430699+5016506,10.592,9.946,9.79,0.023,0.03,0.021,AAA,222,0,1.288
1983234928851689984,337.55118640211,0.0082,46.02438405621,0.009,13.2878,0.0117,106.901,0.01,53.998,0.011,10.30685,10.796155,9.660528,0.002776,0.003007,0.003869,22301209+4601268,8.891,8.473,8.351,0.02,0.015,0.014,AAA,112,0,1.225
1983205791793448576,337.478708058,0.0077,45.58772441807,0.0087,11.7436,0.0116,94.448,0.01,45.627,0.01,9.542149,9.901145,9.015517,0.002778,0.002999,0.003883,22295474+4535150,8.437,8.126,8.057,0.027,0.018,0.023,AAA,111,0,1.205
1987549859159314432,335.35221393923,0.0096,48.06617451809,0.01,9.5361,0.0127,74.786,0.013,41.898,0.013,9.206891,9.491794,8.75788,0.002795,0.00314,0.003941,22212439+4803575,8.283,8.074,8.034,0.021,0.02,0.034,AAA,111,0,1.194
1986459933897072000,335.50505000555,0.0084,46.57269943731,0.0091,8.9329,0.0118,69.073,0.011,38.187,0.012,9.729459,10.042754,9.251084,0.002779,0.003089,0.00388,22220110+4634210,8.7,8.46,8.411,0.026,0.029,0.018,AAA,112,0,1.197
2738415592529108096,0.52796637005,0.0909,1.26031231085,0.0605,48.2765,0.0991,463.423,0.119,61.254,0.06,16.345825,19.533768,14.81811,0.002949,0.044698,0.004134,00020623+0115360,12.168,11.543,11.129,0.022,0.023,0.023,AAA,222,0,1.758
395696646953688448,0.65313414482,0.008,51.94534767748,0.0079,16.7472,0.0136,156.514,0.012,25.936,0.012,10.779128,11.435329,10.003095,0.002758,0.002817,0.003789,00023645+5156427,9.07,8.552,8.369,0.023,0.027,0.018,AAA,112,0,1.257
431526153186969856,1.470236876,0.0076,63.15339676312,0.0083,15.4585,0.01,143.715,0.01,19.24,0.012,12.025572,12.96379,11.068158,0.002771,0.002975,0.003823,00055251+6309119,9.842,9.187,9.065,0.022,0.03,0.021,AAA,222,0,1.322
386277165192421120,1.56634774146,0.018,44.17455571486,0.0155,32.2752,0.0275,281.798,0.02,49.108,0.019,14.767009,16.629868,13.480454,0.00284,0.00432,0.003898,00061546+4410274,11.587,11.018,10.754,0.022,0.021,0.017,AAA,222,0,1.507
393017579491591168,2.01631653476,0.0584,47.27540325612,0.0509,15.3846,0.0759,144.882,0.07,22.544,0.067,17.037243,19.276394,15.659717,0.002917,0.041313,0.005067,00080367+4716310,13.503,12.933,12.6,0.021,0.024,0.022,AAA,222,0,1.589
396026569162536448,2.22020116179,0.0074,53.21330536261,0.0084,10.5546,0.0126,96.566,0.01,12.957,0.011,10.006533,10.379792,9.464117,0.002767,0.002929,0.003803,00085266+5312477,8.843,8.491,8.449,0.034,0.021,0.018,AAA,112,0,1.208
395368374014574848,3.24037519763,0.0177,50.98831803963,0.0169,29.3998,0.0287,288.509,0.024,36.415,0.023,14.781403,16.79582,13.45497,0.00281,0.004814,0.003919,00125716+5059173,11.406,10.818,10.517,0.022,0.027,0.022,AAA,222,0,1.542
385502112574538624,3.8297972094,0.0167,43.74311976599,0.0131,23.2998,0.0225,220.131,0.02,30.189,0.016,14.372857,16.12985,13.107457,0.00285,0.005259,0.004113,00151880+4344347,11.218,10.661,10.396,0.023,0.021,0.023,AAA,222,0,1.494
394413482520591744,4.29765426599,0.035,49.93783963625,0.0366,14.513,0.0591,144.563,0.05,16.823,0.047,16.653673,18.697338,15.323808,0.002864,0.016533,0.004254,00171117+4956159,13.326,12.718,12.417,0.025,0.024,0.025,AAA,222,0,1.543
394913657235233664,4.96209311777,0.0641,50.73575252695,0.0561,15.1405,0.093,142.012,0.093,16.37,0.074,17.078938,19.263697,15.687436,0.002969,0.031573,0.004716,00195064+5044084,13.605,12.975,12.689,0.023,0.026,0.022,AAA,222,0,1.613
392484114490982656,5.49956488278,0.0139,47.51785345138,0.0102,13.6233,0.0195,129.041,0.015,15.069,0.013,14.106323,15.542462,12.929997,0.002819,0.00392,0.004083,00215967+4731039,11.319,10.652,10.426,0.023,0.023,0.021,AAA,222,0,1.437
421512870735439360,5.75605887134,0.0478,56.11526152624,0.052,12.4753,0.0711,116.231,0.059,10.485,0.067,17.235725,19.327078,15.881092,0.002876,0.02909,0.004709,00230123+5606549,13.816,13.274,12.932,0.036,0.04,0.032,AAA,222,0,1.571
392544862508739456,5.80723447475,0.028,47.88326660434,0.0194,13.83,0.0367,131.026,0.036,13.039,0.025,15.36197,15.285313,15.542753,0.002828,0.003042,0.004456,00231350+4752595,15.907,15.915,15.846,0.069,0.153,0.236,ABD,222,0,1.135
394745294513036800,5.9237615842,0.0234,50.85706352823,0.0221,20.0283,0.0375,189.36,0.031,16.377,0.03,15.746945,17.713324,14.434876,0.002828,0.007399,0.003993,00234135+5051252,12.464,11.855,11.594,0.023,0.023,0.019,AAA,222,0,1.528
421204423366457984,6.59636744779,0.0403,55.49710159902,0.0431,11.3809,0.0624,106.909,0.056,7.617,0.066,16.987465,19.00921,15.656681,0.002851,0.020385,0.004224,00262291+5529494,13.633,13.006,12.739,0.025,0.024,0.023,AAA,222,0,1.547
382167740483722112,6.71743460353,0.0192,42.83413746035,0.0105,24.9879,0.024,235.293,0.021,21.84,0.014,11.89668,13.083427,10.79937,0.002939,0.005098,0.004209,00265182+4250024,9.395,8.678,8.48,0.056,0.026,0.02,AAA,112,0,1.4
419566254119483648,6.78213108492,0.0165,54.04903477711,0.0204,16.4804,0.0314,151.36,0.021,12.61,0.026,15.185493,16.931427,13.922793,0.002797,0.004502,0.003948,00270742+5402563,12.11,11.519,11.258,0.022,0.021,0.016,AAA,222,0,1.492
428651243826003968,7.84983567461,0.0135,60.46883240872,0.0156,11.0385,0.0189,100.92,0.018,3.785,0.024,14.692211,16.138918,13.512328,0.002828,0.005237,0.003981,00312375+6028077,11.899,11.254,11.045,0.023,0.029,0.025,AAA,222,0,1.439
430120981632300672,8.46768260172,0.0134,60.89389763542,0.0151,10.9742,0.0211,112.417,0.018,4.809,0.02,14.639005,15.946171,13.511058,0.002779,0.003369,0.003846,00335198+6053380,12.046,11.413,11.154,0.027,0.032,0.018,AAA,222,0,1.407
418631085120675840,8.47161096209,0.0246,55.76263032391,0.026,12.4258,0.0408,116.362,0.033,4.578,0.035,16.009289,17.81409,14.732814,0.002826,0.009407,0.00404,00335296+5545453,12.904,12.338,12.04,0.024,0.033,0.021,AAA,222,0,1.502
418630840300573824,8.52272304387,0.041,55.7496267925,0.044,15.7112,0.0654,144.559,0.055,7.669,0.06,16.913372,19.073944,15.554758,0.002874,0.018026,0.00444,00340517+5544585,13.524,12.886,12.614,0.024,0.031,0.026,AAA,222,0,1.57
381571564661202048,9.26812414681,0.034,42.41065592802,0.0298,14.4791,0.0461,136.628,0.044,11.626,0.035,12.148457,13.296058,11.078548,0.002863,0.00422,0.004264,00370413+4224381,9.679,8.971,8.811,0.023,0.029,0.022,AAA,212,0,1.38
368514898441866368,9.55402317854,0.0453,38.84238278681,0.0402,17.2128,0.0631,163.836,0.051,12.499,0.047,16.422373,18.524307,15.081512,0.002877,0.015734,0.004504,00381273+3850323,13.099,12.459,12.161,0.025,0.033,0.022,AAA,222,0,1.552
2779735823615714176,9.89130706071,0.0251,14.90545064876,0.0164,34.8169,0.0312,331.908,0.034,34.949,0.025,12.900315,14.467154,11.682382,0.002887,0.00488,0.004217,00393349+1454188,9.964,9.397,9.119,0.026,0.028,0.02,AAA,222,0,1.464
415147351243290112,12.74013506269,0.0189,51.50803548664,0.0184,14.6627,0.0311,138.202,0.032,0.237,0.024,6.324827,6.455134,6.074297,0.002765,0.00286,0.003844,00505738+5130289,5.834,5.818,5.711,0.026,0.063,0.018,AAA,111,0,1.173
2808766710160351872,13.70205148322,0.017,27.51773898875,0.0142,36.4648,0.0198,341.463,0.021,14.725,0.015,13.450095,15.21473,12.184894,0.002802,0.003733,0.00392,00544803+2731035,10.34,9.747,9.454,0.021,0.022,0.02,AAA,222,0,1.493
311239929001364224,14.35957131637,0.0256,29.5430875246,0.0212,25.964,0.0296,245.382,0.031,11.703,0.023,14.656034,16.522175,13.361863,0.002817,0.005487,0.00393,00572594+2932350,11.447,10.843,10.57,0.022,0.022,0.017,AAA,222,0,1.516
364509789898916352,14.78556444954,0.0533,37.8776619893,0.0515,22.3044,0.0659,209.313,0.064,8.069,0.048,14.424093,15.576311,12.561206,0.002915,0.009712,0.009075,00590821+3752399,10.688,10.082,9.837,0.023,0.031,0.023,AAA,222,0,2.592
362721124998424832,15.05903977149,0.028,34.06825605196,0.0287,24.4025,0.0379,227.697,0.033,4.912,0.03,14.785467,16.711826,13.475836,0.003183,0.009013,0.004848,01001387+3404055,11.498,10.926,10.623,0.023,0.03,0.021,AAA,222,0,1.529
370746700888108032,15.3292084975,0.0155,38.54172642573,0.0154,26.5802,0.018,244.852,0.018,2.297,0.015,13.208776,14.744049,12.004986,0.00283,0.003805,0.003987,01011867+3832302,10.312,9.729,9.475,0.025,0.03,0.018,AAA,222,0,1.452
363645779917808768,15.56360012694,0.0324,36.86187324349,0.0235,20.0703,0.0337,184.22,0.034,1.334,0.024,14.99478,16.823963,13.708056,0.002833,0.005045,0.004039,01021501+3651428,11.826,11.241,10.932,0.058,0.056,0.049,AAA,222,0,1.511
403382576824627840,17.71312190466,0.0133,49.46627142053,0.0154,20.1971,0.0241,188.043,0.023,-11.761,0.017,14.504653,16.192003,13.258212,0.00279,0.003859,0.003924,01105082+4927587,11.47,10.856,10.58,0.023,0.022,0.018,AAA,222,0,1.48
411601907281189504,17.77743358903,0.0744,55.14981288431,0.0681,23.8844,0.1136,226.056,0.097,-19.541,0.086,4.288004,4.377619,4.137682,0.002885,0.002878,0.004256,01110616+5508596,4.449,4.277,4.128,0.296,0.252,0.396,DDD,333,0,1.151
313665344278621696,17.88804775537,0.0113,32.3068488199,0.0095,19.0114,0.0133,170.544,0.016,2.416,0.011,10.61586,11.331799,9.800228,0.002762,0.00282,0.003788,01113291+3218247,8.827,8.253,8.097,0.034,0.021,0.029,AAA,111,0,1.267
2538451703458011264,18.19988379103,0.0299,1.91118308487,0.0226,48.1959,0.0369,447.848,0.05,49.36,0.033,12.65172,14.326811,11.401108,0.002825,0.003244,0.00386,01124752+0154395,9.651,9.054,8.769,0.022,0.033,0.019,AAA,222,0,1.487
307243925788826240,18.43529238956,0.0232,27.62640082852,0.0153,22.1228,0.0251,205.694,0.027,4.784,0.018,13.990428,15.614072,12.756175,0.002837,0.005537,0.004006,01134418+2737349,11.027,10.421,10.15,0.022,0.022,0.017,AAA,222,0,1.474
398417285391565440,18.95498011867,0.0325,47.04047456264,0.0257,21.4349,0.0385,198.196,0.039,-12.05,0.031,15.451163,17.407606,14.140243,0.002848,0.009418,0.004418,01154885+4702259,12.185,11.573,11.277,0.023,0.021,0.018,AAA,222,0,1.528
320067392465103872,19.07216397869,0.0439,34.08612734388,0.0375,25.2956,0.0547,236.485,0.057,-4.251,0.044,15.913904,18.116432,14.554371,0.003014,0.011685,0.004682,01161701+3405100,12.418,11.869,11.496,0.023,0.031,0.025,AAA,222,0,1.568
398400277321217408,19.24513140974,0.0435,46.89566150453,0.0422,16.9062,0.053,158.463,0.05,-12.558,0.05,15.906363,17.822023,14.600346,0.002865,0.011275,0.004099,01165856+4653445,12.678,12.09,11.793,0.021,0.024,0.022,AAA,222,0,1.526
410312901693849856,19.60893234569,0.0294,53.69149704554,0.0268,16.3188,0.0432,152.509,0.039,-12.469,0.029,15.317613,17.161577,14.034354,0.00281,0.008776,0.003885,01182585+5341296,12.121,11.512,11.249,0.02,0.023,0.023,AAA,222,0,1.505
397900721085561984,19.6717395636,0.0213,45.47630571549,0.019,20.0965,0.0267,188.205,0.026,-13.654,0.023,14.051425,15.614808,12.84079,0.002949,0.00592,0.004399,01184091+4528348,11.132,10.554,10.291,0.021,0.021,0.02,AAA,222,0,1.456
2590169844209007488,21.42595487503,0.042,13.65627812394,0.0315,32.8664,0.0529,316.218,0.055,18.05,0.036,15.288875,17.493626,13.930332,0.002838,0.01016,0.004087,01254187+1339222,11.774,11.193,10.889,0.025,0.034,0.02,AAA,222,0,1.566
323180144243188736,21.77333967521,0.0177,37.90418856327,0.0169,23.9565,0.0238,220.499,0.021,-15.903,0.019,13.852337,15.507269,12.614553,0.002957,0.005727,0.004376,01270527+3754153,10.846,10.269,9.992,0.022,0.021,0.018,AAA,222,0,1.474
302952222668012032,23.58200567218,0.062,29.33250663931,0.0447,31.6751,0.0762,288.714,0.073,-8.637,0.055,16.060255,18.494009,14.650641,0.003007,0.017412,0.00467,01341928+2919571,12.416,11.82,11.479,0.02,0.016,0.015,AAA,222,0,1.619
302988094234898688,24.07518208681,0.0149,29.68175199864,0.013,26.288,0.0184,241.356,0.019,-8.39,0.016,13.44737,15.070345,12.217254,0.002789,0.003543,0.003911,01361774+2940545,10.475,9.912,9.61,0.024,0.03,0.021,AAA,222,0,1.47
347155648121929472,24.28167972391,0.0457,40.28133359422,0.031,25.6755,0.0478,234.963,0.057,-25.059,0.037,15.508698,17.582893,14.17573,0.00286,0.011838,0.004012,01370724+4016533,12.142,11.579,11.24,0.02,0.021,0.016,AAA,222,0,1.544
322736078984855424,24.4535307219,0.0183,38.39209311457,0.0173,25.1858,0.0242,228.196,0.023,-21.068,0.021,13.585499,15.268855,12.340386,0.00289,0.005086,0.004266,01374851+3823318,10.528,9.95,9.665,0.022,0.025,0.02,AAA,222,0,1.479
407155997651981824,24.76021255123,0.0241,52.19145985248,0.0248,17.3523,0.0329,165.317,0.035,-28.466,0.033,15.239851,16.81713,14.027019,0.002864,0.0057,0.003923,01390214+5211296,12.329,11.763,11.518,0.019,0.023,0.019,AAA,222,0,1.456
405354340472800640,25.56536083071,0.0334,48.76165846957,0.0507,35.9464,0.066,338.737,0.067,-57.256,0.061,16.062893,18.640429,14.642985,0.002888,0.020619,0.004142,01421511+4845428,12.383,11.801,11.428,0.021,0.019,0.018,AAA,222,0,1.624
347471207961250048,26.52251169847,0.0172,41.51354405453,0.0141,24.5974,0.0203,217.434,0.02,-31.722,0.016,13.691531,15.390924,12.439882,0.002956,0.006243,0.004466,01460505+4130493,10.669,10.053,9.76,0.026,0.027,0.024,AAA,222,0,1.485
349575638856447872,26.95600104778,0.07,44.50240698945,0.0714,18.7573,0.0921,168.655,0.087,-26.661,0.083,17.132544,19.603075,15.733114,0.002972,0.038994,0.00451,01474918+4430090,13.514,12.945,12.564,0.025,0.036,0.024,AAA,222,0,1.602
505743845203083136,27.22355212552,0.0309,57.23018746646,0.0395,18.7691,0.0604,165.263,0.046,-41.986,0.06,16.60595,18.87661,15.24112,0.002889,0.020784,0.004237,01485331+5713494,13.128,12.53,12.204,0.026,0.031,0.023,AAA,222,0,
344323752846715520,27.31412397483,0.0294,40.12570980507,0.0279,26.5327,0.0326,236.759,0.04,-30.018,0.034,14.719937,16.6224,13.422361,0.002857,0.006398,0.003953,01491501+4007330,11.501,10.9,10.603,0.021,0.022,0.018,AAA,222,0,1.516
2511235633868627712,28.38001254661,0.029,1.79904685889,0.0232,47.2891,0.0329,420.201,0.037,45.589,0.028,14.175671,16.256474,12.836331,0.002958,0.006651,0.004366,01533076+0147559,10.786,10.234,9.879,0.024,0.028,0.021,AAA,222,0,1.552
304483052091651200,28.41444786005,0.0578,32.32281648097,0.0575,23.9973,0.0641,215.026,0.074,-21.259,0.078,16.398922,18.79796,14.996762,0.002917,0.031138,0.00449,01533916+3219225,12.772,12.166,11.838,0.023,0.028,0.019,AAA,222,0,1.611
2512515156165604096,28.45813771999,0.0269,3.22295174835,0.0175,38.7081,0.0287,342.249,0.033,33.391,0.022,13.707332,15.534189,12.427154,0.002835,0.003926,0.003925,01534960+0313221,10.587,9.976,9.701,0.026,0.028,0.019,AAA,222,0,1.503
345680648977744896,29.69072159101,0.0273,40.82873614083,0.0231,44.9963,0.0351,394.959,0.027,-67.044,0.031,13.960793,15.935573,12.646341,0.002878,0.006386,0.004151,01584517+4049445,10.704,10.083,9.811,0.022,0.019,0.019,AAA,222,0,1.53
330803122782177024,30.59928889322,0.0236,37.49613286058,0.021,27.3708,0.0263,239.018,0.032,-39.931,0.031,12.900892,14.356168,11.721055,0.002925,0.0049,0.004213,02022349+3729467,10.081,9.477,9.257,0.028,0.034,0.02,AAA,222,0,1.438
94546596851142400,30.87123667197,0.0494,21.57125031832,0.0403,40.4708,0.0545,353.304,0.057,-14.407,0.053,15.24001,17.581736,13.858163,0.003007,0.014926,0.004378,02032864+2134168,11.661,11.033,10.714,0.023,0.024,0.018,AAA,222,0,1.587
93316174620198656,32.37854720265,0.0642,19.68778661705,0.0569,28.3535,0.0717,249.673,0.081,-5.454,0.079,16.608088,19.232456,15.171852,0.002944,0.044822,0.004682,02093052+1941161,12.82,12.189,11.833,0.02,0.024,0.021,AAA,222,0,1.645
99485190766206464,32.80816415205,0.0373,20.97280402528,0.0308,30.4852,0.0438,262.344,0.043,-11.892,0.036,14.617488,16.513065,13.32242,0.002863,0.007211,0.003995,02111362+2058223,11.405,10.839,10.528,0.021,0.022,0.018,AAA,222,0,1.514
331611611723173760,35.10723857269,0.0272,37.79155033943,0.0299,40.8665,0.0334,342.26,0.033,-69.767,0.038,11.585277,12.899129,10.450825,0.002841,0.003402,0.003906,02202524+3747307,8.952,8.327,8.114,0.021,0.023,0.02,AAA,111,0,1.413
328643239565641856,36.41178275195,0.0248,37.54245676028,0.0226,34.6264,0.0295,286.192,0.031,-66.319,0.03,12.62925,14.205266,11.410813,0.002873,0.00487,0.004248,02253841+3732339,9.712,9.103,8.842,0.022,0.023,0.016,AAA,222,0,1.463
102644190752380928,36.44918608575,0.0352,24.58983523914,0.0296,25.6833,0.0386,216.074,0.043,-23.497,0.034,14.594765,16.443857,13.30727,0.002892,0.007938,0.004015,02254751+2435239,11.384,10.798,10.545,0.02,0.022,0.019,AAA,222,0,1.51
341435778180966528,36.86192317969,0.0274,44.41447904953,0.0264,18.0632,0.0322,151.561,0.033,-43.415,0.033,15.080615,16.868742,13.806068,0.002902,0.008376,0.004329,02272662+4424529,11.961,11.346,11.077,0.025,0.021,0.02,AAA,222,0,1.501
340414641116009984,38.27501840887,0.0946,43.60183344676,0.0826,19.7185,0.0999,163.629,0.123,-51.235,0.105,16.84411,19.266846,15.45626,0.00314,0.0332,0.005044,02330574+4336074,13.238,12.681,12.312,0.023,0.023,0.026,AAA,222,0,1.589
327351657000000128,38.62428835899,0.0742,36.219480727,0.0634,26.7706,0.0795,215.432,0.096,-55.157,0.093,16.161617,18.534264,14.72983,0.003563,0.018634,0.004114,02342952+3613110,12.461,11.826,11.466,0.021,0.019,0.019,AAA,222,0,1.655
335471859608962304,38.76450644045,0.0269,41.07803842644,0.0233,21.797,0.0348,178.947,0.03,-54.831,0.029,14.500976,16.243006,13.241416,0.002825,0.004436,0.003924,02350321+4104418,11.373,10.797,10.522,0.02,0.02,0.016,AAA,222,0,1.489
2495442626804315392,39.17544934526,0.0349,-3.15587809848,0.0314,40.9518,0.0386,323.279,0.044,58.329,0.038,7.853109,8.329329,7.215592,0.002814,0.003619,0.004208,02364174-0309222,6.518,6.035,5.938,0.024,0.033,0.026,AAA,111,0,1.225
333352997622849792,39.22862565009,0.0371,36.51484481463,0.0342,16.6055,0.0535,136.559,0.051,-34.365,0.048,15.45129,17.266127,14.17386,0.002867,0.010665,0.004389,02365467+3630539,12.272,11.732,11.439,0.021,0.019,0.019,AAA,222,0,1.501
334347918207101440,40.29053362176,0.0268,39.6029855983,0.0323,20.3019,0.0363,163.564,0.037,-49.687,0.043,14.788452,16.539743,13.527774,0.002848,0.005762,0.004109,02410948+3936117,11.752,11.165,10.914,0.018,0.017,0.018,AAA,222,0,1.489
438763211739771008,42.20633411272,0.0134,49.6998257672,0.0149,21.1067,0.0177,166.78,0.018,-72.953,0.02,13.366218,14.81139,12.189482,0.002892,0.005117,0.004329,02484924+4942006,10.579,9.988,9.734,0.025,0.028,0.02,AAA,222,0,1.436
108421402801188864,44.52689163818,0.0285,20.66703598261,0.0399,30.6477,0.026,238.475,0.052,-24.395,0.067,13.457272,14.992783,12.227556,0.00282,0.010715,0.005369,02580617+2040016,10.465,9.909,9.648,0.065,0.042,0.023,AAA,112,0,1.483
109850424320397440,44.56655603815,0.033,22.48206460027,0.03,19.0655,0.0391,128.641,0.042,-21.17,0.037,15.183967,16.97302,13.912642,0.002933,0.011936,0.004204,02581582+2228559,12.062,11.437,11.144,0.022,0.021,0.018,AAA,222,0,1.497
142132596813836160,45.45230498083,0.0226,37.55532813143,0.0187,22.8236,0.0267,173.685,0.028,-61.944,0.027,14.332077,16.0118,13.083142,0.002928,0.005374,0.004755,03014830+3733202,11.306,10.701,10.43,0.02,0.019,0.018,AAA,222,0,1.484
60040176760223744,45.54162376052,0.0298,19.52037711866,0.024,31.2638,0.036,236.678,0.036,-28.835,0.027,12.531257,13.942595,11.361919,0.002874,0.004145,0.004106,03020973+1931138,9.795,9.173,8.922,0.023,0.03,0.022,AAA,222,0,1.433
